reduced/s1/5.pgm, 1,
reduced/s2/5.pgm, 2,
reduced/s3/5.pgm, 3,
reduced/s4/5.pgm, 4,
reduced/s5/5.pgm, 5,
reduced/s6/5.pgm, 6,
reduced/s7/5.pgm, 7,
reduced/s8/5.pgm, 8,
reduced/s9/5.pgm, 9,
reduced/s10/5.pgm, 10,
reduced/s11/5.pgm, 11,
reduced/s12/5.pgm, 12,
reduced/s13/5.pgm, 13,
reduced/s14/5.pgm, 14,
reduced/s15/5.pgm, 15,
reduced/s16/5.pgm, 16,
reduced/s17/5.pgm, 17,
reduced/s18/5.pgm, 18,
reduced/s19/5.pgm, 19,
reduced/s20/5.pgm, 20,
reduced/s21/5.pgm, 21,
reduced/s22/5.pgm, 22,
reduced/s23/5.pgm, 23,
reduced/s24/5.pgm, 24,
reduced/s25/5.pgm, 25,
reduced/s26/5.pgm, 26,
reduced/s27/5.pgm, 27,
reduced/s28/5.pgm, 28,
reduced/s29/5.pgm, 29,
reduced/s30/5.pgm, 30,
reduced/s31/5.pgm, 31,
reduced/s32/5.pgm, 32,
reduced/s33/5.pgm, 33,
reduced/s34/5.pgm, 34,
reduced/s35/5.pgm, 35,
reduced/s36/5.pgm, 36,
reduced/s37/5.pgm, 37,
reduced/s38/5.pgm, 38,
reduced/s39/5.pgm, 39,
reduced/s40/5.pgm, 40,

