reduced/s1/3.pgm, 1,
reduced/s2/3.pgm, 2,
reduced/s3/3.pgm, 3,
reduced/s4/3.pgm, 4,
reduced/s5/3.pgm, 5,
reduced/s6/3.pgm, 6,
reduced/s7/3.pgm, 7,
reduced/s8/3.pgm, 8,
reduced/s9/3.pgm, 9,
reduced/s10/3.pgm, 10,
reduced/s11/3.pgm, 11,
reduced/s12/3.pgm, 12,
reduced/s13/3.pgm, 13,
reduced/s14/3.pgm, 14,
reduced/s15/3.pgm, 15,
reduced/s16/3.pgm, 16,
reduced/s17/3.pgm, 17,
reduced/s18/3.pgm, 18,
reduced/s19/3.pgm, 19,
reduced/s20/3.pgm, 20,
reduced/s21/3.pgm, 21,
reduced/s22/3.pgm, 22,
reduced/s23/3.pgm, 23,
reduced/s24/3.pgm, 24,
reduced/s25/3.pgm, 25,
reduced/s26/3.pgm, 26,
reduced/s27/3.pgm, 27,
reduced/s28/3.pgm, 28,
reduced/s29/3.pgm, 29,
reduced/s30/3.pgm, 30,
reduced/s31/3.pgm, 31,
reduced/s32/3.pgm, 32,
reduced/s33/3.pgm, 33,
reduced/s34/3.pgm, 34,
reduced/s35/3.pgm, 35,
reduced/s36/3.pgm, 36,
reduced/s37/3.pgm, 37,
reduced/s38/3.pgm, 38,
reduced/s39/3.pgm, 39,
reduced/s40/3.pgm, 40,

